X1,X2,X3,X4,X5,Y
1/3/2017 23:00,8.51,84.3,0.075,0.104,32457.72152
1/3/2017 23:10,8.52,85,0.075,0.078,31686.07595
1/3/2017 23:20,8.6,84.4,0.074,0.104,30847.59494
1/3/2017 23:30,8.49,84.5,0.077,0.159,30063.79747
1/3/2017 23:40,8.33,84.7,0.076,0.059,29298.22785
1/3/2017 23:50,8.5,84.7,0.073,0.059,28550.88608
1/4/2017 0:00,8.52,83.7,0.077,0.104,27657.72152
1/4/2017 0:10,8.63,83.5,0.073,0.111,27153.41772
1/4/2017 0:20,8.69,82.8,0.076,0.126,26442.53165
1/4/2017 0:30,8.77,82.3,0.075,0.082,26053.67089
1/4/2017 0:40,8.36,82,0.078,0.108,25525.06329
1/4/2017 0:50,8.17,82.7,0.075,0.111,24795.94937
1/4/2017 1:00,8.13,82.4,0.074,0.1,23975.6962
1/4/2017 1:10,8.14,82.3,0.074,0.093,23562.53165
1/4/2017 1:20,8.15,82.2,0.076,0.074,23179.74684
1/4/2017 1:30,8.33,82.2,0.075,0.082,23076.4557
1/4/2017 1:40,8.36,81.4,0.076,0.093,22918.48101
1/4/2017 1:50,8.23,80.7,0.076,0.089,22772.65823
1/4/2017 2:00,8.13,81.2,0.075,0.119,22450.63291
1/4/2017 2:10,8.04,81.2,0.075,0.115,22237.97468
1/4/2017 2:20,7.87,81.8,0.074,0.119,22086.07595
1/4/2017 2:30,7.91,81.8,0.078,0.111,21751.89873
1/4/2017 2:40,7.9,81.8,0.077,0.1,21770.12658
1/4/2017 2:50,7.88,81.6,0.077,0.13,21745.82278
1/4/2017 3:00,7.89,81.2,0.074,0.07,21569.62025
1/4/2017 3:10,7.94,81.2,0.074,0.13,21393.41772
1/4/2017 3:20,7.84,80.5,0.073,0.134,21229.36709
1/4/2017 3:30,7.59,80.4,0.076,0.115,21113.92405
1/4/2017 3:40,7.44,81.1,0.076,0.126,21363.03797
1/4/2017 3:50,7.59,81,0.082,0.111,21308.35443
1/4/2017 4:00,7.46,81.3,0.091,0.122,21120
1/4/2017 4:10,6.991,82.5,0.086,0.108,21053.16456
1/4/2017 4:20,6.683,83.5,0.086,0.082,20378.73418
1/4/2017 4:30,6.447,84.1,0.087,0.108,19479.49367
1/4/2017 4:40,6.091,84.9,0.083,0.085,19746.83544
1/4/2017 4:50,5.88,85.9,0.083,0.111,19661.77215
1/4/2017 5:00,6.003,86.3,0.085,0.1,19746.83544
1/4/2017 5:10,5.904,86.7,0.085,0.119,20087.08861
1/4/2017 5:20,6.042,86.7,0.087,0.148,21533.16456
1/4/2017 5:30,5.976,86.8,0.085,0.119,21818.73418
1/4/2017 5:40,5.965,86.9,0.084,0.104,22049.62025
1/4/2017 5:50,6.025,87.1,0.085,0.137,22869.87342
1/4/2017 6:00,5.946,86.9,0.084,0.122,23696.20253
1/4/2017 6:10,5.795,86.9,0.086,0.085,23878.48101
1/4/2017 6:20,5.488,87.1,0.087,0.134,24309.87342
1/4/2017 6:30,5.352,87.1,0.083,0.148,24346.32911
1/4/2017 6:40,5.076,87.7,0.082,0.122,24716.96203
1/4/2017 6:50,5.291,88.3,0.09,0.13,24716.96203
1/4/2017 7:00,5.364,87.7,0.087,0.122,24972.1519
1/4/2017 7:10,5.393,87.8,0.087,0.111,24911.39241
1/4/2017 7:20,5.524,87.7,0.088,0.145,24443.5443
1/4/2017 7:30,5.576,87.4,0.091,0.137,24030.37975
1/4/2017 7:40,5.421,86.9,0.09,0.122,23763.03797
1/4/2017 7:50,5.336,86.7,0.089,0.119,23605.06329
1/4/2017 8:00,5.139,86.9,0.085,0.226,24066.83544
1/4/2017 8:10,5.01,87.2,0.09,0.816,24637.97468
1/4/2017 8:20,5.099,87.4,0.084,2.804,24990.37975
1/4/2017 8:30,4.917,87.5,0.09,6.283,25482.53165
1/4/2017 8:40,4.779,87.7,0.086,12.28,26041.51899
1/4/2017 8:50,4.873,87.8,0.089,22.59,26472.91139
1/4/2017 9:00,4.872,87.2,0.088,26.46,26849.62025
1/4/2017 9:10,5.009,86.9,0.084,31.27,27706.32911
1/4/2017 9:20,5.065,86.6,0.088,34.1,28441.51899
1/4/2017 9:30,5.218,86.3,0.089,34.58,28891.13924
1/4/2017 9:40,5.54,85.9,0.088,36.58,29122.02532
1/4/2017 9:50,5.738,84.7,0.089,37.53,28599.49367
1/4/2017 10:00,6,84.1,0.091,39.42,29122.02532
1/4/2017 10:10,6.271,83,0.09,39.09,29134.17722
1/4/2017 10:20,6.593,81.6,0.09,39.92,29899.74684
1/4/2017 10:30,6.933,81.2,0.09,40.57,30507.34177
1/4/2017 10:40,7.22,81.2,0.091,40.4,30932.65823
1/4/2017 10:50,7.54,81,0.091,39.4,31266.83544
1/4/2017 11:00,8.01,79.8,0.088,40.51,31485.56962
1/4/2017 11:10,8.57,79,0.088,40.3,31777.21519
1/4/2017 11:20,9.04,78.5,0.09,39.82,32111.39241
1/4/2017 11:30,9.6,77.3,0.09,39.15,32615.6962
1/4/2017 11:40,10.14,75.6,0.094,38.96,34444.55696
1/4/2017 11:50,10.8,73.5,0.089,37.73,34438.48101
1/4/2017 12:00,11.47,70.1,0.085,37.49,33873.41772
1/4/2017 12:10,12,67.75,0.086,37.37,33988.86076
1/4/2017 12:20,12.6,66.24,0.088,36.72,34158.98734
1/4/2017 12:30,13.19,65.44,0.086,36.75,34444.55696
1/4/2017 12:40,13.66,65.01,0.087,37.17,34256.20253
1/4/2017 12:50,13.92,63.81,0.086,37.24,34116.4557
1/4/2017 13:00,14.41,63.77,0.084,36.35,33855.18987
1/4/2017 13:10,14.86,61.6,0.087,36.78,33703.29114
1/4/2017 13:20,15.34,60.2,0.085,37.02,33593.92405
1/4/2017 13:30,16.13,58.43,0.085,38.74,33180.75949
1/4/2017 13:40,16.38,55.89,0.084,42.75,32870.88608
1/4/2017 13:50,17.05,55.46,0.087,45.15,32810.12658
1/4/2017 14:00,17.65,53.72,0.084,38.87,32676.4557
1/4/2017 14:10,17.55,50.78,0.082,43.49,32433.41772
1/4/2017 14:20,17.43,50.65,0.076,45.03,32342.27848
1/4/2017 14:30,17.4,53.26,0.077,46.62,32506.32911
1/4/2017 14:40,17.42,53.72,0.077,47.2,32706.83544
1/4/2017 14:50,17.49,56.59,0.077,45.45,32488.10127
1/4/2017 15:00,17.33,57.36,0.075,44.91,32475.94937
1/4/2017 15:10,17.23,59.17,0.075,50.26,32591.39241
1/4/2017 15:20,17.4,59.07,0.077,66.11,32336.20253
1/4/2017 15:30,17.38,59.6,0.077,96.9,32220.75949
1/4/2017 15:40,17.24,60.4,0.073,141.6,32293.67089
1/4/2017 15:50,17.07,61.2,0.073,199.9,31983.79747
1/4/2017 16:00,17.09,61.8,0.074,254.4,31552.40506
1/4/2017 16:10,17.3,61.47,0.075,281.1,31406.58228
1/4/2017 16:20,17.26,61.17,0.075,260.8,31613.16456
1/4/2017 16:30,17.36,61.04,0.077,249.6,31692.1519
1/4/2017 16:40,17.6,60.67,0.081,227.1,31752.91139
1/4/2017 16:50,17.57,59.83,0.077,195.4,31673.92405
1/4/2017 17:00,17.57,60.33,0.076,165.7,32166.07595
1/4/2017 17:10,17.24,61.83,0.074,138.9,33277.97468
1/4/2017 17:20,16.89,63.5,0.075,109.5,35513.92405
1/4/2017 17:30,16.35,66.23,0.073,89.7,38339.24051
1/4/2017 17:40,15.84,67.87,0.074,67.32,41182.78481
1/4/2017 17:50,15.44,69.54,0.073,32.7,42179.24051
1/4/2017 18:00,14.98,71.1,0.077,11.56,42938.73418
1/4/2017 18:10,14.57,72.3,0.079,7.05,43309.36709
1/4/2017 18:20,14.13,73.2,0.081,3.546,43485.56962
1/4/2017 18:30,13.22,75.6,0.083,1.22,43133.16456
1/4/2017 18:40,12.87,76.7,0.073,0.282,43242.53165
1/4/2017 18:50,12.43,77.4,0.073,0.089,43187.8481
1/4/2017 19:00,12.21,77.6,0.069,0.104,43163.5443
1/4/2017 19:10,12.06,78.1,0.075,0.093,43145.31646
1/4/2017 19:20,12.26,79.8,0.087,0.085,43388.35443
1/4/2017 19:30,13.39,79.2,0.086,0.078,42592.40506
1/4/2017 19:40,13.83,71.8,0.088,0.093,42203.5443
1/4/2017 19:50,13.83,67.63,0.09,0.067,42397.97468
1/4/2017 20:00,13.8,66.7,0.086,0.082,42197.46835
1/4/2017 20:10,13.72,66.66,0.088,0.108,42501.26582
1/4/2017 20:20,13.55,67.73,0.089,0.093,42774.68354
1/4/2017 20:30,13.44,68.2,0.083,0.104,42653.16456
1/4/2017 20:40,13.32,68.83,0.087,0.093,42337.21519
1/4/2017 20:50,13.1,69.16,0.084,0.056,41832.91139
1/4/2017 21:00,12.82,69.5,0.086,0.122,41456.20253
1/4/2017 21:10,12.49,70.5,0.081,0.074,41055.18987
1/4/2017 21:20,12.28,70.8,0.083,0.13,40721.01266
1/4/2017 21:30,12.09,71.3,0.083,0.096,40210.63291
1/4/2017 21:40,11.9,71.1,0.088,0.089,39293.16456
1/4/2017 21:50,11.36,72.2,0.083,0.119,38624.81013
1/4/2017 22:00,10.96,73.9,0.084,0.148,38357.46835
1/4/2017 22:10,10.58,75.5,0.086,0.07,37531.13924
1/4/2017 22:20,10.44,76.3,0.082,0.074,37026.83544
1/4/2017 22:30,10.59,76.3,0.08,0.13,36188.35443
1/4/2017 22:40,10.66,75.7,0.087,0.115,35064.3038
1/4/2017 22:50,10.57,75.9,0.085,0.122,34323.03797
1/4/2017 23:00,10.4,76.1,0.085,0.13,33302.27848
1/4/2017 23:10,10.27,75.9,0.085,0.137,32342.27848
1/4/2017 23:20,9.89,77.6,0.083,0.126,31339.74684
1/4/2017 23:30,9.64,77.9,0.083,0.096,30343.29114
1/4/2017 23:40,9.64,77.7,0.084,0.126,29595.94937
1/4/2017 23:50,9.46,78,0.086,0.141,28708.86076
1/5/2017 0:00,9,79.7,0.085,0.119,27663.79747
1/5/2017 0:10,8.81,80.4,0.089,0.096,26715.94937
1/5/2017 0:20,9.04,80.1,0.087,0.141,26205.56962
1/5/2017 0:30,9.21,78.5,0.084,0.134,25622.27848
1/5/2017 0:40,9.03,77.4,0.086,0.074,25130.12658
1/5/2017 0:50,8.9,77.8,0.083,0.148,24540.75949
1/5/2017 1:00,8.39,80.1,0.084,0.108,24121.51899
1/5/2017 1:10,8.45,80.1,0.085,0.115,23811.64557
1/5/2017 1:20,8.54,78.6,0.085,0.111,23398.48101
1/5/2017 1:30,8.26,79.9,0.087,0.145,23021.77215
1/5/2017 1:40,8.04,80.4,0.087,0.126,21745.82278
1/5/2017 1:50,7.85,81.7,0.086,0.115,21253.67089
1/5/2017 2:00,7.78,81.5,0.087,0.111,20937.72152
1/5/2017 2:10,7.76,80.9,0.083,0.115,21435.94937
1/5/2017 2:20,7.72,81.3,0.088,0.126,21994.93671
1/5/2017 2:30,7.9,80.9,0.087,0.13,21757.97468
1/5/2017 2:40,7.87,80,0.081,0.159,21502.78481
1/5/2017 2:50,7.73,80.4,0.086,0.159,21393.41772
1/5/2017 3:00,7.53,81.3,0.084,0.145,21302.27848
1/5/2017 3:10,7.52,81,0.084,0.204,21356.96203
1/5/2017 3:20,7.53,80.7,0.082,0.163,21022.78481
1/5/2017 3:30,7.68,79.2,0.081,0.104,21010.63291
1/5/2017 3:40,7.57,78.1,0.083,0.141,20870.88608
1/5/2017 3:50,7.44,77,0.083,0.148,20889.11392
1/5/2017 4:00,7.27,77.4,0.08,0.152,20876.96203
1/5/2017 4:10,7.16,78.4,0.087,0.122,20846.58228
1/5/2017 4:20,6.985,79.5,0.087,0.152,20737.21519
1/5/2017 4:30,6.902,79.6,0.088,0.108,20834.43038
1/5/2017 4:40,6.898,79.4,0.085,0.111,20949.87342
1/5/2017 4:50,6.982,77.8,0.086,0.111,20943.79747
1/5/2017 5:00,6.998,77.3,0.083,0.148,21144.3038
1/5/2017 5:10,7.31,76.7,0.083,0.137,21247.59494
1/5/2017 5:20,7.36,75.1,0.086,0.141,21442.02532
1/5/2017 5:30,7.03,76,0.083,0.141,21557.46835
1/5/2017 5:40,6.8,78,0.085,0.167,21922.02532
1/5/2017 5:50,6.922,76.7,0.085,0.119,22402.02532
1/5/2017 6:00,6.923,72.5,0.087,0.1,23179.74684
1/5/2017 6:10,7.05,71.9,0.085,0.115,23598.98734
1/5/2017 6:20,7.02,72.9,0.084,0.134,23750.88608
1/5/2017 6:30,7.1,73.4,0.086,0.134,24224.81013
1/5/2017 6:40,6.894,73.7,0.083,0.093,24583.29114
1/5/2017 6:50,6.438,79.3,0.085,0.119,24613.67089
1/5/2017 7:00,5.973,80.6,0.089,0.141,24431.39241
1/5/2017 7:10,5.967,79.9,0.085,0.119,24771.64557
1/5/2017 7:20,6.344,77,0.086,0.1,24328.10127
1/5/2017 7:30,6.165,78.9,0.088,0.111,24419.24051
1/5/2017 7:40,5.944,81.2,0.087,0.152,24103.29114
1/5/2017 7:50,5.915,81.8,0.088,0.163,23817.72152
1/5/2017 8:00,5.852,81.7,0.086,0.26,24121.51899
1/5/2017 8:10,6.054,81.1,0.085,0.86,24558.98734
1/5/2017 8:20,5.695,82.1,0.087,2.752,25312.40506
1/5/2017 8:30,5.731,83.2,0.086,6.446,25725.56962
1/5/2017 8:40,5.814,83.1,0.085,11.54,26053.67089
1/5/2017 8:50,5.33,81.5,0.085,24.26,26223.79747
1/5/2017 9:00,5.578,78.6,0.084,25.83,27153.41772
1/5/2017 9:10,6.087,75.2,0.085,26.97,27572.65823
1/5/2017 9:20,6.135,74.6,0.085,29.01,28064.81013
1/5/2017 9:30,5.959,75.5,0.082,30.93,29000.50633
1/5/2017 9:40,6.549,73.7,0.082,32.3,29194.93671
1/5/2017 9:50,6.844,71.2,0.085,33.84,29474.43038
1/5/2017 10:00,7.12,69.32,0.085,34.92,29589.87342
1/5/2017 10:10,7.5,66.81,0.086,36.09,29766.07595
1/5/2017 10:20,8.16,65.28,0.086,37.37,30416.20253
1/5/2017 10:30,8.7,62.64,0.086,38.78,31218.22785
1/5/2017 10:40,8.82,65.24,0.084,40.38,31552.40506
1/5/2017 10:50,9.13,64.67,0.087,42.41,31904.81013
1/5/2017 11:00,9.73,63.47,0.086,44.35,31989.87342
1/5/2017 11:10,10.31,63.71,0.083,45.19,32293.67089
1/5/2017 11:20,10.92,62.44,0.085,45.14,32494.17722
1/5/2017 11:30,11.58,59.17,0.086,44.21,32773.67089
1/5/2017 11:40,12.02,59,0.086,45.06,32907.34177
1/5/2017 11:50,12.61,60.1,0.084,45.84,32791.89873
1/5/2017 12:00,13.33,61.37,0.084,46.63,32682.53165
1/5/2017 12:10,14.15,62.6,0.085,47.67,33144.3038
1/5/2017 12:20,14.53,61.74,0.084,48.59,33642.53165
1/5/2017 12:30,14.93,59.53,0.085,49.94,33770.12658
1/5/2017 12:40,15.46,57.7,0.085,51.74,33417.72152
1/5/2017 12:50,15.9,57.5,0.082,52.85,33618.22785
1/5/2017 13:00,16.26,57.93,0.084,53.51,33514.93671
1/5/2017 13:10,16.33,59.37,0.082,53.52,33903.79747
1/5/2017 13:20,16.5,59.2,0.083,55.24,33691.13924
1/5/2017 13:30,16.7,59.2,0.082,58.49,33593.92405
1/5/2017 13:40,17.01,57.9,0.082,59.77,33575.6962
1/5/2017 13:50,17.14,57.23,0.086,59.52,33211.13924
1/5/2017 14:00,17.25,57.33,0.081,62.08,33022.78481
1/5/2017 14:10,17.3,57.3,0.085,61.4,33016.70886
1/5/2017 14:20,17.55,56.83,0.086,63.12,32822.27848
1/5/2017 14:30,17.64,55.89,0.085,64.3,32554.93671
1/5/2017 14:40,17.75,56.13,0.082,65.59,32457.72152
1/5/2017 14:50,17.9,55.43,0.085,66.28,32299.74684
1/5/2017 15:00,18.06,54.26,0.087,70.2,32135.6962
1/5/2017 15:10,18.2,53.29,0.088,81.6,32208.60759
1/5/2017 15:20,18.09,53.86,0.089,106.7,31929.11392
1/5/2017 15:30,18.4,53.52,0.088,144.8,31801.51899
1/5/2017 15:40,18.22,52.65,0.089,161.9,32020.25316
1/5/2017 15:50,18.34,52.42,0.086,236,31862.27848
1/5/2017 16:00,17.96,50.78,0.081,208.6,31661.77215
1/5/2017 16:10,17.33,51.38,0.079,195.5,31692.1519
1/5/2017 16:20,17.06,52.25,0.076,245.4,31649.62025
1/5/2017 16:30,17.09,52.32,0.076,220.1,31418.73418
1/5/2017 16:40,16.9,52.22,0.076,208,31740.75949
1/5/2017 16:50,16.85,52.78,0.074,182.3,32117.46835
1/5/2017 17:00,16.58,54.96,0.076,150.3,32463.79747
1/5/2017 17:10,16.29,56.19,0.077,60.8,33612.1519
1/5/2017 17:20,16.07,57.29,0.075,97.1,35775.18987
1/5/2017 17:30,15.9,58.32,0.077,60.16,38813.16456
1/5/2017 17:40,15.71,58.66,0.075,32.23,41140.25316
1/5/2017 17:50,15.62,59.16,0.079,34.37,42580.25316
1/5/2017 18:00,15.15,61.53,0.083,18.68,43248.60759
1/5/2017 18:10,14.47,62.46,0.09,8.61,43333.67089
1/5/2017 18:20,14.21,63.53,0.091,3.356,43661.77215
1/5/2017 18:30,13.91,64.66,0.087,0.905,43831.89873
1/5/2017 18:40,13.8,65.03,0.088,0.189,43716.4557
1/5/2017 18:50,13.44,65.56,0.088,0.152,43643.5443
1/5/2017 19:00,13.19,66.46,0.083,0.126,43704.3038
1/5/2017 19:10,12.81,67.96,0.073,0.145,43710.37975
1/5/2017 19:20,12.47,70.1,0.081,0.108,43819.74684
1/5/2017 19:30,12.51,70.4,0.071,0.096,43236.4557
1/5/2017 19:40,12.14,71.4,0.075,0.07,43072.40506
1/5/2017 19:50,11.95,72.4,0.069,0.082,42829.36709
1/5/2017 20:00,11.86,72.8,0.076,0.108,42914.43038
1/5/2017 20:10,11.51,73.6,0.088,0.119,43048.10127
1/5/2017 20:20,11.26,74.2,0.085,0.093,43187.8481
1/5/2017 20:30,10.98,76.2,0.074,0.137,43102.78481
1/5/2017 20:40,10.91,76.8,0.077,0.1,42890.12658
1/5/2017 20:50,10.68,78.5,0.074,0.119,42586.32911
1/5/2017 21:00,10.85,78.6,0.077,0.104,41924.05063
1/5/2017 21:10,11,79.7,0.088,0.108,41577.72152
1/5/2017 21:20,11.53,81.7,0.086,0.119,41134.17722
1/5/2017 21:30,12.17,80.6,0.092,0.13,40253.16456
1/5/2017 21:40,11.85,78.9,0.087,0.13,39366.07595
1/5/2017 21:50,11.28,79.9,0.085,0.108,39110.88608
1/5/2017 22:00,10.58,81.6,0.082,0.089,38321.01266
1/5/2017 22:10,10.47,83.1,0.084,0.134,37974.68354
1/5/2017 22:20,10.84,82.7,0.085,0.119,37269.87342
1/5/2017 22:30,10.79,80.7,0.09,0.13,36583.29114
1/5/2017 22:40,10.43,81.7,0.087,0.126,35969.62025
1/5/2017 22:50,10.08,82.9,0.088,0.134,35179.74684
1/5/2017 23:00,10,82.7,0.085,0.122,34177.21519
1/5/2017 23:10,9.81,83.2,0.085,0.167,33271.89873
1/5/2017 23:20,9.75,83.4,0.085,0.141,32427.34177
1/5/2017 23:30,9.46,83.6,0.084,0.145,31394.43038
1/5/2017 23:40,9.09,84.6,0.085,0.145,30422.27848
1/5/2017 23:50,9.11,84.8,0.088,0.156,29571.64557
1/6/2017 0:00,8.96,84.9,0.082,0.145,28623.79747
1/6/2017 0:10,8.91,85.6,0.084,0.119,28149.87342
1/6/2017 0:20,8.85,85.5,0.086,0.178,27578.73418
1/6/2017 0:30,8.86,85.6,0.086,0.115,26873.92405
1/6/2017 0:40,8.88,85.7,0.083,0.159,26102.27848
1/6/2017 0:50,8.78,85.5,0.082,0.134,25707.34177
1/6/2017 1:00,8.7,85.5,0.084,0.13,25045.06329
1/6/2017 1:10,8.57,85.8,0.085,0.126,24370.63291
1/6/2017 1:20,8.52,86.1,0.088,0.193,24078.98734
1/6/2017 1:30,8.39,86.7,0.085,0.126,23653.67089
1/6/2017 1:40,8.41,86.8,0.084,0.126,23544.3038
1/6/2017 1:50,8.46,87,0.088,0.163,23118.98734
1/6/2017 2:00,8.31,86.6,0.085,0.171,23052.1519
1/6/2017 2:10,8.13,86.7,0.083,0.171,22663.29114
1/6/2017 2:20,7.88,87.4,0.083,0.148,22231.89873
1/6/2017 2:30,7.91,87.5,0.081,0.134,21994.93671
1/6/2017 2:40,8.01,87.4,0.083,0.13,21836.96203
1/6/2017 2:50,8.22,87.6,0.086,0.134,21970.63291
1/6/2017 3:00,8.38,87,0.087,0.152,21988.86076
1/6/2017 3:10,8.43,86.8,0.089,0.171,22013.16456
1/6/2017 3:20,8.14,87.1,0.084,0.141,21788.35443
1/6/2017 3:30,8.37,87.2,0.088,0.13,21830.88608
1/6/2017 3:40,8.47,86.9,0.089,0.167,21678.98734
1/6/2017 3:50,8.19,87,0.088,0.156,21867.34177
1/6/2017 4:00,8.1,87.4,0.089,0.215,21727.59494
1/6/2017 4:10,7.93,87.7,0.084,0.252,21496.70886
1/6/2017 4:20,7.98,88.2,0.092,0.152,21472.40506
1/6/2017 4:30,8.07,88.1,0.085,0.174,21302.27848
1/6/2017 4:40,8.03,88.8,0.085,0.137,21241.51899
1/6/2017 4:50,8.01,88.9,0.087,0.152,21478.48101
1/6/2017 5:00,7.95,88.9,0.08,0.156,21545.31646
1/6/2017 5:10,8.09,88.8,0.086,0.152,21606.07595
1/6/2017 5:20,8.2,88.7,0.08,0.134,21745.82278
1/6/2017 5:30,8.32,88.6,0.082,0.171,21946.32911
1/6/2017 5:40,8.66,88.6,0.083,0.152,22268.35443
1/6/2017 5:50,8.83,87.7,0.084,0.134,22815.18987
1/6/2017 6:00,8.72,86.8,0.084,0.111,23580.75949
1/6/2017 6:10,8.61,87.1,0.085,0.148,23659.74684
1/6/2017 6:20,8.65,86.8,0.085,0.178,23708.35443
1/6/2017 6:30,8.81,86.7,0.083,0.174,23872.40506
1/6/2017 6:40,8.57,85.9,0.081,0.148,24188.35443
1/6/2017 6:50,8.7,86.5,0.086,0.152,24236.96203
1/6/2017 7:00,9.21,85.5,0.089,0.152,23848.10127
1/6/2017 7:10,9.46,83.9,0.085,0.189,23854.17722
1/6/2017 7:20,9.54,82.2,0.082,0.122,24054.68354
1/6/2017 7:30,9.51,81.3,0.081,0.119,23902.78481
1/6/2017 7:40,9.29,81.5,0.085,0.115,23331.64557
1/6/2017 7:50,9.23,81.5,0.082,0.134,22687.59494
1/6/2017 8:00,9.1,81.7,0.085,0.23,23088.60759
1/6/2017 8:10,9.04,81.9,0.084,0.708,24115.44304
1/6/2017 8:20,8.65,82.5,0.084,2.908,24686.58228
1/6/2017 8:30,8.62,83.6,0.087,5.259,25306.32911
1/6/2017 8:40,9.03,83.6,0.089,12.03,25841.01266
1/6/2017 8:50,9.33,82.4,0.081,35.81,26327.08861
1/6/2017 9:00,9.78,81.7,0.087,52.65,26995.44304
1/6/2017 9:10,9.88,80.2,0.087,59.62,27372.1519
1/6/2017 9:20,9.92,79,0.087,59.66,28046.58228
1/6/2017 9:30,10.14,78.7,0.081,73.8,28550.88608
1/6/2017 9:40,10.19,78.6,0.084,97,29103.79747
1/6/2017 9:50,10.5,77.4,0.086,115.4,29456.20253
1/6/2017 10:00,10.9,76.1,0.082,110.2,29796.4557
1/6/2017 10:10,11.12,74.5,0.083,116,30483.03797
1/6/2017 10:20,11.23,74,0.089,137.7,31224.3038
1/6/2017 10:30,11.47,73.5,0.089,151.9,31850.12658
1/6/2017 10:40,11.69,73,0.08,146.1,32147.8481
1/6/2017 10:50,11.79,73.1,0.083,133.6,32682.53165
1/6/2017 11:00,11.71,73.4,0.089,138.8,32925.56962
1/6/2017 11:10,11.83,73.3,0.091,191.8,33192.91139
1/6/2017 11:20,12.21,73.1,0.086,253.7,33271.89873
1/6/2017 11:30,12.69,71.7,0.087,202,33332.65823
1/6/2017 11:40,13.06,69.68,0.082,167,33454.17722
1/6/2017 11:50,13.42,68.25,0.085,176,33405.56962
1/6/2017 12:00,13.69,68.08,0.085,197,32943.79747
1/6/2017 12:10,14,67.88,0.083,218.2,32737.21519
1/6/2017 12:20,14.37,67.41,0.083,216.5,32482.02532
1/6/2017 12:30,14.7,66.08,0.087,202.6,31880.50633
1/6/2017 12:40,14.82,65.88,0.085,231.8,31831.89873
1/6/2017 12:50,14.79,66.31,0.088,248.8,31813.67089
1/6/2017 13:00,15.03,65.74,0.086,284.8,31880.50633
1/6/2017 13:10,15.22,65.98,2.287,308.3,32409.11392
1/6/2017 13:20,15.38,66.11,4.708,234.6,33022.78481
1/6/2017 13:30,15.48,65.38,1.97,175.9,32913.41772
1/6/2017 13:40,15.56,63.21,0.14,165.6,32706.83544
1/6/2017 13:50,15.52,62.27,0.094,172.3,32567.08861
1/6/2017 14:00,15.56,62.1,0.091,222,32251.13924
1/6/2017 14:10,15.63,61.97,0.083,271.5,32530.63291
1/6/2017 14:20,15.75,62.24,0.084,287.6,32305.82278
1/6/2017 14:30,15.77,62.07,0.082,254.7,31795.44304
1/6/2017 14:40,15.78,62.64,0.089,226.7,32062.78481
1/6/2017 14:50,15.77,63.21,0.082,207.5,32050.63291
1/6/2017 15:00,15.62,64.31,0.083,183.2,32056.70886
1/6/2017 15:10,15.51,65.34,0.084,169,31758.98734
1/6/2017 15:20,15.51,65.68,0.086,165.5,31473.41772
1/6/2017 15:30,15.45,66.81,0.086,161.1,31528.10127
1/6/2017 15:40,15.39,67.01,0.082,158.8,31491.64557
1/6/2017 15:50,15.39,66.84,0.084,146.8,31084.55696
1/6/2017 16:00,15.32,66.84,0.083,142.8,31272.91139
1/6/2017 16:10,15.32,67.01,0.085,144.1,31528.10127
1/6/2017 16:20,15.32,67.28,0.08,133.8,31406.58228
1/6/2017 16:30,15.28,67.48,0.082,113.6,31807.59494
1/6/2017 16:40,15.25,68.21,0.082,95.5,32232.91139
1/6/2017 16:50,15.19,68.68,0.08,79.2,32348.35443
1/6/2017 17:00,15.18,69.12,0.084,62.59,32828.35443
1/6/2017 17:10,15.1,69.62,0.084,49.36,33915.94937
1/6/2017 17:20,14.99,70.1,0.086,42.44,35617.21519
1/6/2017 17:30,14.91,70.3,0.086,39.13,38339.24051
1/6/2017 17:40,14.84,70.3,0.086,31.5,40927.59494
1/6/2017 17:50,14.72,72.1,0.083,23.81,42379.74684
1/6/2017 18:00,14.51,73.8,0.084,13.36,42610.63291
1/6/2017 18:10,14.31,74.7,0.085,7.43,43035.94937
1/6/2017 18:20,14.17,75.3,0.086,2.73,43175.6962
1/6/2017 18:30,13.99,76.2,0.083,0.668,42993.41772
1/6/2017 18:40,13.87,76.4,0.089,0.182,42975.18987
1/6/2017 18:50,13.95,75.9,0.087,0.108,42756.4557
1/6/2017 19:00,13.97,74.4,0.085,0.082,42404.05063
1/6/2017 19:10,13.85,74,0.09,0.07,42385.82278
1/6/2017 19:20,13.58,74.8,0.086,0.085,42355.44304
1/6/2017 19:30,13.34,76,0.083,0.148,42282.53165
1/6/2017 19:40,13.28,76,0.086,0.111,42136.70886
1/6/2017 19:50,13.32,75.6,0.084,0.141,41924.05063
1/6/2017 20:00,13.41,75,0.083,0.111,41516.96203
1/6/2017 20:10,13.42,73.5,0.084,0.13,42082.02532
1/6/2017 20:20,13.34,74.6,0.085,0.156,42130.63291
1/6/2017 20:30,13.01,75.9,0.087,0.115,42106.32911
1/6/2017 20:40,12.71,76.7,0.087,0.096,41978.73418
1/6/2017 20:50,12.5,77.7,0.087,0.152,41705.31646
1/6/2017 21:00,12.53,78,0.085,0.122,41334.68354
1/6/2017 21:10,12.61,77.3,0.088,0.148,41061.26582
1/6/2017 21:20,12.59,76.6,0.087,0.111,40538.73418
1/6/2017 21:30,12.48,77.2,0.088,0.119,39700.25316
1/6/2017 21:40,12.41,77.8,0.083,0.134,39353.92405
1/6/2017 21:50,12.49,77.6,0.086,0.137,38934.68354
